date,close_price,volume
2/17/2024,51662.99609,20009091006
2/18/2024,52122.54688,17595377311
2/19/2024,51779.14453,21362184346
2/20/2024,52284.875,33353758256
2/21/2024,51839.17969,28624907020
2/22/2024,51304.97266,25413900611
2/23/2024,50731.94922,21427078270
2/24/2024,51571.10156,15174077879
2/25/2024,51733.23828,15413239245
2/26/2024,54522.40234,34074411896
2/27/2024,57085.37109,49756832031
2/28/2024,62504.78906,83239156760
2/29/2024,61198.38281,65496611844
3/1/2024,62440.63281,40186368423
3/2/2024,62029.84766,23888473685
3/3/2024,63167.37109,26253811450
3/4/2024,68330.41406,70670471105
3/5/2024,63801.19922,1.02803E+11
3/6/2024,66106.80469,68750229073
3/7/2024,66925.48438,46989543159
3/8/2024,68300.09375,59202881172
3/9/2024,68498.88281,21609650379
3/10/2024,69019.78906,35683977532
3/11/2024,72123.90625,65716656765
3/12/2024,71481.28906,62554434520
3/13/2024,73083.5,48212536929
3/14/2024,71396.59375,59594605698
3/15/2024,69403.77344,78320453976
3/16/2024,65315.11719,46842198371
3/17/2024,68390.625,44716864318
3/18/2024,67548.59375,49261579492
3/19/2024,61912.77344,74215844794
3/20/2024,67913.67188,66792634382
3/21/2024,65491.39063,44480350565
3/22/2024,63778.76172,41401116964
3/23/2024,64062.20313,24738964812
3/24/2024,67234.17188,27206630673
3/25/2024,69958.8125,42700139523
3/26/2024,69987.83594,36010437368
3/27/2024,69455.34375,40827113309
3/28/2024,70744.95313,34374900617
3/29/2024,69892.82813,25230851763
3/30/2024,69645.30469,17130241883
3/31/2024,71333.64844,20050941373
4/1/2024,69702.14844,34873527352
4/2/2024,65446.97266,50705240709
4/3/2024,65980.8125,34488018367
4/4/2024,68508.84375,34439527442
4/5/2024,67837.64063,33748230056
4/6/2024,68896.10938,19967785809
4/7/2024,69362.55469,21204930369
4/8/2024,71631.35938,37261432669
4/9/2024,69139.01563,36426900409
4/10/2024,70587.88281,38318601774
4/11/2024,70060.60938,30153382941
4/12/2024,67195.86719,44129299406
4/13/2024,63821.47266,52869738185
4/14/2024,65738.72656,49084320047
4/15/2024,63426.21094,43595917654
4/16/2024,63811.86328,42847528078
4/17/2024,61276.69141,41915247049
4/18/2024,63512.75391,36006307335
4/19/2024,63843.57031,49920425401
4/20/2024,64994.44141,23097485495
4/21/2024,64926.64453,20506644853
4/22/2024,66837.67969,28282686673
4/23/2024,66407.27344,24310975583
4/24/2024,64276.89844,30276655120
4/25/2024,64481.70703,32155786816
4/26/2024,63755.32031,24139372950
4/27/2024,63419.14063,19530783039
4/28/2024,63113.23047,17334827993
4/29/2024,63841.12109,26635912073
4/30/2024,60636.85547,37840840057
5/1/2024,58254.01172,48439780271
5/2/2024,59123.43359,32711813559
5/3/2024,62889.83594,33172023048
5/4/2024,63891.47266,20620477992
5/5/2024,64031.13281,18296164805
5/6/2024,63161.94922,28697928697
5/7/2024,62334.81641,25930730982
5/8/2024,61187.94141,26088172222
5/9/2024,63049.96094,25453338161
5/10/2024,60792.77734,27804954694
5/11/2024,60793.71094,13842272968
5/12/2024,61448.39453,13800459405
5/13/2024,62901.44922,27889181179
5/14/2024,61552.78906,28186271527
5/15/2024,66267.49219,39815167074
5/16/2024,65231.58203,31573077994
5/17/2024,67051.875,28031279310
5/18/2024,66940.80469,16712277406
5/19/2024,66278.36719,19249094538
5/20/2024,71448.19531,43850655717
5/21/2024,70136.53125,46932005990
5/22/2024,69122.33594,32802561717
5/23/2024,67929.5625,41895680979
5/24/2024,68526.10156,29197308153
5/25/2024,69265.94531,15473071741
5/26/2024,68518.09375,15628433737
5/27/2024,69394.55469,25870990717
5/28/2024,68296.21875,32722265965
5/29/2024,67578.09375,26707072906
5/30/2024,68364.99219,29509712534
5/31/2024,67491.41406,27387283769
6/1/2024,67706.9375,11641495604
6/2/2024,67751.60156,17110588415
6/3/2024,68804.78125,32401285324
6/4/2024,70567.76563,33149696545
6/5/2024,71082.82031,32810771409
6/6/2024,70757.16406,25223152007
6/7/2024,69342.58594,36188381096
6/8/2024,69305.77344,14262185861
6/9/2024,69647.99219,13534028500
6/10/2024,69512.28125,20597699541
6/11/2024,67332.03125,37116136345
6/12/2024,68241.1875,34497940694
6/13/2024,66756.39844,28955204146
6/14/2024,66011.09375,27403884779
6/15/2024,66191,14121265576
6/16/2024,66639.04688,13281140541
6/17/2024,66490.29688,30006354476
6/18/2024,65140.74609,39481285950
6/19/2024,64960.29688,21103423504
6/20/2024,64828.65625,25641109124
6/21/2024,64096.19922,26188171739
6/22/2024,64252.57813,9858198793
6/23/2024,63180.79688,11170471802
6/24/2024,60277.41406,43152133651
6/25/2024,61804.64063,29201215431
6/26/2024,60811.27734,22506003064
6/27/2024,61604.80078,21231745045
6/28/2024,60320.13672,24952866877
6/29/2024,60887.37891,12652903396
6/30/2024,62678.29297,17333226409
7/1/2024,62851.98047,25468379421
7/2/2024,62029.01563,20151616992
7/3/2024,60173.92188,29756701685
7/4/2024,56977.70313,41149609230
7/5/2024,56662.375,55417544033
7/6/2024,58303.53906,20610320577
7/7/2024,55849.10938,20553359505
7/8/2024,56705.09766,39766159899
7/9/2024,58009.22656,27849512607
7/10/2024,57742.49609,26175260526
7/11/2024,57344.91406,28707803842
7/12/2024,57899.46484,25604805221
7/13/2024,59231.95313,17080061806
7/14/2024,60787.79297,22223416061
7/15/2024,64870.15234,38094526099
7/16/2024,65097.14844,41617346768
7/17/2024,64118.79297,32525071311
7/18/2024,63974.06641,27239305337
7/19/2024,66710.15625,37003855410
7/20/2024,67163.64844,19029581250
7/21/2024,68154.52344,26652190004
7/22/2024,67585.25,42649109453
7/23/2024,65927.67188,35605668666
7/24/2024,65372.13281,27470942309
7/25/2024,65777.22656,38315761670
7/26/2024,67912.0625,30488630457
7/27/2024,67813.33594,34691905492
7/28/2024,68255.86719,18043166945
7/29/2024,66819.91406,40780682628
7/30/2024,66201.01563,31380492109
7/31/2024,64619.25,31292785994
8/1/2024,65357.5,40975554494
8/2/2024,61415.06641,43060875727
8/3/2024,60680.09375,31753030589
8/4/2024,58116.97656,31758917219
8/5/2024,53991.45703,1.08991E+11
8/6/2024,56034.31641,49300484106
8/7/2024,55027.46094,41637562185
8/8/2024,61710.13672,45298472567
8/9/2024,60880.11328,33425553115
8/10/2024,60945.8125,15745822278
8/11/2024,58719.48438,22759754812
8/12/2024,59354.51563,37078637820
8/13/2024,60609.56641,30327698167
8/14/2024,58737.26953,29961696180
8/15/2024,57560.09766,35682112440
8/16/2024,58894.10547,29350938673
8/17/2024,59478.97266,13589684021
8/18/2024,58483.96484,17740625837
8/19/2024,59493.45313,25911207712
8/20/2024,59012.79297,31613400008
8/21/2024,61175.19141,32731154072
8/22/2024,60381.91406,27625734377
8/23/2024,64094.35547,42530509233
8/24/2024,64178.99219,21430585163
8/25/2024,64333.54297,18827683555
8/26/2024,62880.66016,27682040631
8/27/2024,59504.13281,39103882198
8/28/2024,59027.625,40289564698
8/29/2024,59388.17969,32224990582
8/30/2024,59119.47656,32292756405
8/31/2024,58969.89844,12403470760
9/1/2024,57325.48828,24592449997
9/2/2024,59112.48047,27036454524
9/3/2024,57431.02344,26666961053
9/4/2024,57971.53906,35627680312
9/5/2024,56160.48828,31030280656
9/6/2024,53948.75391,49361693566
9/7/2024,54139.6875,19061486526
9/8/2024,54841.56641,18268287531
9/9/2024,57019.53516,34618096173
9/10/2024,57648.71094,28857630507
9/11/2024,57343.17188,37049062672
9/12/2024,58127.01172,33835707949
9/13/2024,60571.30078,32490528356
9/14/2024,60005.12109,16428405496
9/15/2024,59182.83594,18120960867
9/16/2024,58192.50781,32032822113
9/17/2024,60308.53906,38075570118
9/18/2024,61649.67969,40990702891
9/19/2024,62940.45703,42710252573
9/20/2024,63192.97656,35177164222
9/21/2024,63394.83984,14408616220
9/22/2024,63648.71094,20183348802
9/23/2024,63329.80078,31400285425
9/24/2024,64301.96875,29938335243
9/25/2024,63143.14453,25078377700
9/26/2024,65181.01953,36873129847
9/27/2024,65790.66406,32058813449
9/28/2024,65887.64844,15243637984
9/29/2024,65635.30469,14788214575
9/30/2024,63329.5,37112957475
10/1/2024,60837.00781,50220923500
10/2/2024,60632.78516,40762722398
10/3/2024,60759.40234,36106447279
10/4/2024,62067.47656,29585472513
10/5/2024,62089.94922,13305410749
10/6/2024,62818.95313,14776233667
10/7/2024,62236.66016,34253562610
10/8/2024,62131.96875,28134475157
10/9/2024,60582.10156,27670982363
10/10/2024,60274.5,30452813570
10/11/2024,62445.08984,30327141594
10/12/2024,63193.02344,16744110886
10/13/2024,62851.375,18177529690
10/14/2024,66046.125,43706958056
10/15/2024,67041.10938,48863870879
10/16/2024,67612.71875,38195189534
10/17/2024,67399.83594,32790898511
10/18/2024,68418.78906,36857165014
10/19/2024,68362.73438,14443497908
10/20/2024,69001.70313,18975847518
10/21/2024,67367.85156,37498611780
10/22/2024,67361.40625,31808472566
10/23/2024,66432.19531,32263980353
10/24/2024,68161.05469,31414428647
10/25/2024,66642.41406,41469984306
10/26/2024,67014.69531,19588098156
10/27/2024,67929.29688,16721307878
10/28/2024,69907.75781,38799856657
10/29/2024,72720.49219,58541874402
10/30/2024,72339.53906,40646637831
10/31/2024,70215.1875,40627912076
11/1/2024,69482.46875,49989795365
11/2/2024,69289.27344,18184612091
11/3/2024,68741.11719,34868307655
11/4/2024,67811.50781,41184819348
11/5/2024,69359.5625,46046889204
11/6/2024,75639.07813,1.18593E+11
11/7/2024,75904.85938,63467654989
11/8/2024,76545.47656,55176858003
11/9/2024,76778.86719,29009480361
11/10/2024,80474.1875,82570594495
11/11/2024,88701.48438,1.17967E+11
11/12/2024,87955.8125,1.33673E+11
11/13/2024,90584.16406,1.23559E+11
11/14/2024,87250.42969,87616705248
11/15/2024,91066.00781,78243109518
11/16/2024,90558.47656,44333192814
11/17/2024,89845.85156,46350159305
11/18/2024,90542.64063,75535775084
11/19/2024,92343.78906,74521048295
11/20/2024,94339.49219,71730956426
11/21/2024,98504.72656,1.06025E+11
11/22/2024,98997.66406,78473580551
11/23/2024,97777.28125,44414644677
11/24/2024,98013.82031,51712020623
11/25/2024,93102.29688,80909462490
11/26/2024,91985.32031,91656519855
11/27/2024,95962.53125,71133452438
11/28/2024,95652.46875,52260008261
11/29/2024,97461.52344,54968682476
11/30/2024,96449.05469,31634227866
12/1/2024,97279.78906,36590695296
12/2/2024,95865.30469,72680784305
12/3/2024,96002.16406,67067810961
12/4/2024,98768.53125,77199817112
12/5/2024,96593.57031,1.49219E+11
12/6/2024,99920.71094,94534772658
12/7/2024,99923.33594,44177510897
12/8/2024,101236.0156,44125751925
12/9/2024,97432.71875,1.10676E+11
12/10/2024,96675.42969,1.04824E+11
12/11/2024,101173.0313,85391409936
12/12/2024,100043,72073983533
12/13/2024,101459.2578,56894751583
12/14/2024,101372.9688,40422968793
12/15/2024,104298.6953,51145914137
12/16/2024,106029.7188,91020417816
12/17/2024,106140.6016,68589364868
12/18/2024,100041.5391,93865656139
12/19/2024,97490.95313,97221662392
12/20/2024,97755.92969,1.05634E+11
12/21/2024,97224.72656,51765334294
12/22/2024,95104.9375,43147981314
12/23/2024,94686.24219,65239002919
12/24/2024,98676.09375,47114953674
12/25/2024,99299.19531,33700394629
12/26/2024,95795.51563,47054980873
12/27/2024,94164.85938,52419934565
12/28/2024,95163.92969,24107436185
12/29/2024,93530.22656,29635885267
12/30/2024,92643.21094,56188003691
12/31/2024,93429.20313,43625106843
1/1/2025,94419.75781,24519888919
1/2/2025,96886.875,46009564411
1/3/2025,98107.42969,35611391163
1/4/2025,98236.22656,22342608078
1/5/2025,98314.96094,20525254825
1/6/2025,102078.0859,51823432705
1/7/2025,96922.70313,58685738547
1/8/2025,95043.52344,63875859171
1/9/2025,92484.03906,62777261693
1/10/2025,94701.45313,62058693684
1/11/2025,94566.59375,18860894100
1/12/2025,94488.4375,20885130965
1/13/2025,94516.52344,72978998252
1/14/2025,96534.04688,53769675818
1/15/2025,100504.4922,57805923627
1/16/2025,99756.90625,54103781805
1/17/2025,104462.0391,71888972663
1/18/2025,104408.0703,50445655726
1/19/2025,101089.6094,76789928525
1/20/2025,102016.6641,1.2628E+11
1/21/2025,106146.2656,88733878242
1/22/2025,103653.0703,53878181052
1/23/2025,103960.1719,1.04105E+11
1/24/2025,104819.4844,52388229265
1/25/2025,104714.6484,23888996502
1/26/2025,102682.5,22543395879
1/27/2025,102087.6875,89006608428
1/28/2025,101332.4766,47180685494
1/29/2025,103703.2109,47432049818
1/30/2025,104735.3047,41915744521
1/31/2025,102405.0234,45732764360
2/1/2025,100655.9063,27757944848
2/2/2025,97688.97656,63091816853
2/3/2025,101405.4219,1.15401E+11
2/4/2025,97871.82031,73002130211
2/5/2025,96615.44531,49125911241
2/6/2025,96593.29688,45302471947
2/7/2025,96529.08594,55741290456
2/8/2025,96482.45313,22447526395
2/9/2025,96500.09375,27732901800
2/10/2025,97437.55469,40078962391
2/11/2025,95747.42969,37488783272
2/12/2025,97885.85938,49340445530
2/13/2025,96623.86719,37147280860
2/14/2025,97508.96875,32697987277
2/15/2025,97580.35156,17047266288
2/16/2025,96175.03125,16536755396
2/17/2025,95773.38281,27336550690
2/18/2025,95539.54688,37325720482
2/19/2025,96635.60938,28990872862
2/20/2025,98333.9375,31668022771
2/21/2025,96125.54688,49608706470
2/22/2025,96577.75781,18353824477
2/23/2025,96273.92188,16999478976
2/24/2025,91418.17188,44046480529
2/25/2025,88736.17188,92139104128
2/26/2025,84347.02344,64597492134
2/27/2025,84704.22656,52659591954
2/28/2025,84373.00781,83610570576
3/1/2025,86031.91406,29190628396
3/2/2025,94248.35156,58398341092
